title,url,file_name
Burkina Faso signs $235 mln agreements with WBG for education, finance and inclusive growth projects - Ecofin Agency,http://www.ecofinagency.com/public-management/1305-40046-burkina-faso-signs-235-mln-agreements-with-wbg-for-education-finance-and-inclusive-growth-projects,20190515184120042811.dat
Top News & Business Videos - uk.reuters.com,http://uk.reuters.com/news/video,20190515183242503810.dat
News - Business in Cameroon,https://www.businessincameroon.com/,20190515184106254296.dat
Vietnam, Cameroon seek solution to Nexttel crisis - ITWeb Africa,http://www.itwebafrica.com/telecommunications/894-cameroon/245853-vietnam-cameroon-seek-solution-to-nexttel-crisis,20190515183236472571.dat
Agric Archives - Newtelegraph,https://www.newtelegraphng.com/category/business/agric/,20190515185620610131.dat
MTN Kamunye: See the price and specifications – SautiTech,https://www.sautitech.com/tech/mtn-kamunye/,20190515184305831669.dat
IFC considers lending $37.5 mln to Bank One Mauritius - Ecofin Agency,http://www.ecofinagency.com/finance/1305-40048-ifc-considers-lending-37-5-mln-to-bank-one-mauritius,20190515184327179933.dat
Actualités - Investir au Cameroun,http://www.investiraucameroun.com,20190515184847592157.dat
Kenya: Competition authority approves Commercial Bank of Africa and NIC Bank’s merger - Ecofin Agency,http://www.ecofinagency.com/finance/1305-40049-kenya-competition-authority-approves-commercial-bank-of-africa-and-nic-bank-s-merger,20190515184036168533.dat
Advert Rate,https://www.newtelegraphng.com/sample-page/,20190515182452903775.dat

  Create your Google Account
  ,https://accounts.google.com/SignUp?service=jamboardcore&continue=https%3A%2F%2Fjamboard.google.com%2F%3Fusp%3Djam_ald,20190515183212846180.dat
In Uganda, Airtel money charges in 2018, including mobile money to bank rate – SautiTech,https://www.sautitech.com/telecom/airtel-money-charges-bank-mobile-wallet/#,20190515182908660013.dat
Xiaomi smartphones in Uganda: Prices and specifications – SautiTech,https://www.sautitech.com/tech/xiaomi-smartphones-uganda/,20190515183245714211.dat
Associated Press News,http://www.apnews.com,20190515182050244281.dat
Beac seeks consultant to assess legal and regulatory framework of payment systems in Cemac - Business in Cameroon,https://www.businessincameroon.com/public-management/1305-9120-beac-seeks-consultant-to-assess-legal-and-regulatory-framework-of-payment-systems-in-cemac,20190515185130781097.dat
Morocco: Tourist arrivals rise by 4.1% in Q1, 2019 to 2.5 mln - Ecofin Agency,http://www.ecofinagency.com/public-management/1305-40047-morocco-tourist-arrivals-rise-by-4-1-in-q1-2019-to-2-5-mln,20190515183827237681.dat
How To Build A Side Business While Holding On To Your Day Job,https://blog.cowrywise.com/how-to-build-a-side-business-while-holding-on-to-your-day-job-3b0e01b22f68?source=collection_home---5------6---------------------,20190515184947452920.dat
TUC pickets TCN Enugu, demands sack of MD over anti-labour activities,https://www.newtelegraphng.com/2019/05/tuc-pickets-tcn-enugu-demands-sack-of-md-over-anti-labour-activities/,20190515181839618538.dat
Tower Resources postpones well operations on Thali bloc to July 2019 - Business in Cameroon,https://www.businessincameroon.com/hydrocarbons/1305-9122-tower-resources-postpones-well-operations-on-thali-bloc-to-july-2019,20190515184106895963.dat

  Create your Google Account
  ,https://accounts.google.com/SignUp?service=mail&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F%3Ftab%3DYm&ltmpl=default,20190515183707848356.dat
Editor, Author at SautiTech,https://www.sautitech.com/author/admin/,20190515183048255659.dat
'Caliphate' gone, but militants in Iraq strike from hiding - Lowell Sun Online,http://www.lowellsun.com/breakingnews/ci_32628477/caliphate-gone-but-militants-iraq-strike-from-hiding,20190515185611835189.dat
3 Ugandans score top posts as RUFORUM unveils new staff – SautiTech,https://www.sautitech.com/tech/ruforum-new-secretariat-staff/,20190515183109860547.dat
Facebook closes 23 pages with fake news, pro-govt propaganda,https://www.newtelegraphng.com/2019/05/facebook-closes-23-pages-with-fake-news-pro-govt-propaganda/,20190515181828769961.dat
UK Archives | FinSMEs,http://www.finsmes.com/category/uk,20190515184152599638.dat
Facebook shrinks fake news after warnings backfire – SautiTech,https://www.sautitech.com/digital/facebook-shrinks-fake-news-after-warnings-backfire/,20190515184027412943.dat
Medium – a place to read and write big ideas and important stories,http://medium.com,20190515184457284516.dat
Third Windows zero day exploit uncovered |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2018/12/third-windows-zero-day-exploit-uncovered/,20190515182630060990.dat
Flavia Tumusiime, after failing 'miserably' in business, helps followers find solutions – SautiTech,https://www.sautitech.com/startups/flavia-paula-mugisha-business-tips/,20190515184836905671.dat
Report From Within Shut Down Zimbabwe: A Government That’s Crippled Its Own Economy - Bitcoin News,https://news.bitcoin.com/report-from-within-shut-down-zimbabwe-a-government-thats-crippled-its-own-economy/,20190515181823773600.dat
Government starts electronic recruitment of health workers – SautiTech,https://www.sautitech.com/tech/government-starts-electronic-recruitment-of-health-workers/,20190515181915685217.dat
Latest stories published on Africa's Talking,https://blog.africastalking.com/latest,20190515184446010908.dat
Changing the Developer ecosystem in Kenya, one community at a time.,https://blog.africastalking.com/changing-the-developer-ecosystem-in-kenya-one-community-at-a-time-86913128092a?source=collection_home---4------3---------------------,20190515183046889208.dat
Governmental Overreach in Developing Nations Will Hasten Hyperbitcoinization - Bitcoin News,https://news.bitcoin.com/governmental-overreach-in-developing-nations-will-hasten-hyperbitcoinization/,20190515183407045696.dat
Associated Press - Business Insider,https://www.businessinsider.com/author/associated-press,20190515184113832476.dat
Private news, Automation and the Moon: A peek into 2019 |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2019/01/private-news-automation-and-the-moon-a-peek-into-2019/,20190515185615352165.dat
Ranjani Raghavan | VCCircle,https://www.vccircle.com/author/ranjani-raghavan,20190515183304538618.dat
Eight Reasons to Use Cryptocurrency Payments in 2019 - Bitcoin News,https://news.bitcoin.com/eight-reasons-to-use-cryptocurrency-payments-in-2019/,20190515183446431139.dat
Enabling Nigerian Developers with the Power of Communications and Payments,https://blog.africastalking.com/enabling-nigerian-developers-with-the-power-of-communications-and-payments-4374c978525e?source=collection_home---4------1---------------------,20190515182953902967.dat
Call-centre tutorial: part 1 – Africa's Talking,https://blog.africastalking.com/call-centre-tutorial-part-1-b009f76048c9?source=collection_home---4------1---------------------,20190515185115519322.dat
Embracing Utility in 2019: Unreliable Crypto Networks Will Lose to Hyperbitcoinization - Bitcoin News,https://news.bitcoin.com/embracing-utility-in-2019-unreliable-crypto-networks-will-lose-to-hyperbitcoinization/,20190515185621034397.dat
Top 4 steps to transforming data |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2019/01/top-4-steps-to-transforming-data/,20190515183448479715.dat
Online & Social newsIT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/category/internet-2/,20190515182231795616.dat
Editorials – Africa's Talking,https://blog.africastalking.com/tagged/editorials,20190515185405516196.dat
Top News & Business Videos - Reuters.com,http://www.reuters.com/news/video,20190515183451635772.dat
Reuters | VCCircle,https://www.vccircle.com/author/reuters,20190515184128307273.dat
Blame Banks for Damaging the Environment – Not Bitcoin - Bitcoin News,https://news.bitcoin.com/blame-banks-for-damaging-the-environment-not-bitcoin/,20190515183509975192.dat
Facebook Flex to launch in LesothoIT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2019/02/facebook-flex-to-launch-in-lesotho/,20190515183453674686.dat

  Create your Google Account
  ,https://accounts.google.com/SignUp?dsh=7896032219290884510&continue=https%3A%2F%2Fplus.google.com%2F%2BTechweez,20190515184114024564.dat
Archive of stories published by Africa's Talking,https://blog.africastalking.com/archive,20190515184031020238.dat
Togo : Budget support was up in 2018   - Togo First,https://www.togofirst.com/en/economic-governance/1305-3127-togo-budget-support-was-up-in-2018,20190515184643026327.dat
Start Up Archives | FinSMEs,http://www.finsmes.com/category/start-up,20190520145547331875.dat
health-tech | VCCircle,https://www.vccircle.com/tag/health-tech/all/5,20190515182014932517.dat
INEC: How we stored ballot papers, poll materials,https://www.newtelegraphng.com/2019/05/inec-how-we-stored-ballot-papers-poll-materials/,20190515185258096555.dat
Algeria Archives - altAfrica,https://www.altafrica.com/category/algeria/,20190515185141689541.dat
Dangote awards $368m contracts to local contractors,https://www.newtelegraphng.com/2019/05/dangote-awards-368m-contracts-to-local-contractors/,20190515183451217233.dat
Mauritius fund acquires Deloitte allied audit firm - Business Daily,https://www.businessdailyafrica.com/corporate/companies/Mauritius-fund-acquires-Deloitte-allied/4003102-5098128-4wh7jcz/index.html,20190515183344548654.dat
Orange Cameroon extends partnership with Fécafoot to 2023 - Business in Cameroon,https://www.businessincameroon.com/companies/1305-9121-orange-cameroon-extends-partnership-with-fecafoot-to-2023,20190515185001018763.dat
How to troubleshoot HDMI connection problems – SautiTech,https://www.sautitech.com/tech/troubleshoot-hdmi-connection-problems-2/,20190515184336144319.dat
private equity & venture capital - altAfrica,https://www.altafrica.com/private-equity-venture-capital/,20190515184010716113.dat
GESTION PUBLIQUE,https://www.agenceecofin.com/,20190515185133768580.dat
Diaspora roadmap to be presented to Togolese in France on May 25 - Togo First,https://www.togofirst.com/en/economic-governance/1305-3128-diaspora-roadmap-to-be-presented-to-togolese-in-france-on-may-25,20190515182113148872.dat
Togo : ANADEB equips markets in Golf prefecture - Togo First,https://www.togofirst.com/en/social/1305-3125-togo-anadeb-equips-markets-in-golf-prefecture,20190515182554170680.dat
venture Archives - altAfrica,https://www.altafrica.com/category/venture/,20190515183639686403.dat
Togo: Digital economy minister Cina Lawson in Kigali for Transform Africa Summit - Togo First,https://www.togofirst.com/en/itc/1305-3126-togo-digital-economy-minister-cina-lawson-in-kigali-for-transform-africa-summit,20190515181951431654.dat
McAfee SECURE - Certified Site customwritings.com,https://www.mcafeesecure.com/verify?host=customwritings.com,20190515185813628374.dat
Rwanda plans to regulate social media contents to combat misinformation   - Ecofin Agency,http://www.ecofinagency.com/telecom/1305-40051-rwanda-plans-to-regulate-social-media-contents-to-combat-misinformation,20190515181944725822.dat
News Archives - Page 2 of 3242 - Newtelegraph,https://www.newtelegraphng.com/category/news/page/2/,20190515184047665636.dat
Binu Paul | VCCircle,https://www.vccircle.com/author/binu-paul,20190515183230643180.dat
Cryptocurrency Independence Under Threat As Regulation Spreads,https://news.bitcoin.com/cryptocurrency-independence-under-threat-as-regulation-encroaches/,20190515182211054216.dat
Finance | VCCircle,https://www.vccircle.com/industry/finance/all/3,20190515183510835684.dat
I’m now wiser, politically mature, says Ambode,https://www.newtelegraphng.com/2019/05/im-now-wiser-politically-mature-says-ambode/,20190515184652065730.dat
Reps’ committee recovers N72.5bn, $1.8m from MDAs,https://www.newtelegraphng.com/2019/05/reps-committee-recovers-n72-5bn-1-8m-from-mdas/,20190515184127444607.dat
Aviation unions shut NCAA over organogram,https://www.newtelegraphng.com/2019/05/aviation-unions-shut-ncaa-over-organogram/,20190515182859964409.dat
Following the Crypto-Anarchist Dream: 3 Reasons to Reject KYC and AML - Bitcoin News,https://news.bitcoin.com/following-the-crypto-anarchist-dream-3-reasons-to-reject-kyc-and-aml/,20190515182114380675.dat
health-tech | VCCircle,https://www.vccircle.com/tag/health-tech/all/2,20190515184854980101.dat
Anxiety as schools resume,https://www.newtelegraphng.com/2019/05/anxiety-as-schools-resume/,20190515183352377132.dat
venture capital Archives | FinSMEs,http://www.finsmes.com/category/venture-capital,20190520145549495939.dat
Drone technology, a game changer for tea growers in western Uganda – SautiTech,https://www.sautitech.com/tech/drone-technology-a-game-changer-for-tea-growers-in-western-uganda/,20190515184131365372.dat
How govt lost Shs6 billion to faulty electronic payroll system – SautiTech,https://www.sautitech.com/tech/electronic-payroll-system/,20190515184005272965.dat
Sh400m Kisii, Nyeri, Mombasa, Nakuru, cancer centres plan - Business Daily,https://www.businessdailyafrica.com/news/counties/Kenya-cancer-centres/4003142-5101326-k8rg5jz/index.html,20190515184324143948.dat
Plan to create single African passport takes shape – SautiTech,https://www.sautitech.com/digital/african-union-single-passport/,20190515184105410974.dat
